id	filename	md5	size	state
5f40e726-c9c5-4baa-9bd1-1968dd3215f9	TCGA-IB-AAUQ-01Z-00-DX1.B50608B2-085B-412E-B18A-134110C075DE.svs	0f522a9c71d8162c819d0eadd036b5d7	1216691155	released
5fa5ee73-4199-4525-b6f9-7dd594827f3e	TCGA-HZ-8317-01Z-00-DX1.BD28612C-D35D-4664-8B88-A85EF99013AB.svs	97d5d27055b9b2bec98494c8205f978f	1289801606	released
9a5a919b-8c4b-4500-af73-5002c5566a2d	TCGA-F2-7273-01Z-00-DX1.DF886C59-7915-4BA0-8382-8291F11B21C2.svs	7f72de39a307d0bb270188e0db4af7a6	591846191	released
4887750b-1600-4d3f-9e9b-819254a65c0a	TCGA-HV-A5A5-01Z-00-DX1.75AA1FD0-C43D-4C5A-8CD1-DC06B71BB2A8.svs	5215b491254e43b51a8b80f4072f5237	79339345	released
80046f25-f807-4e87-a312-91d53a5e1f0c	TCGA-FZ-5920-01Z-00-DX1.2aa8667a-3eb1-4b9c-b8de-b0cfce479e90.svs	07d6b04fc8efc3e3f12c254a6caef074	585893931	released
01ed7022-b84c-48f5-9f39-d7cf6e734777	TCGA-HV-A5A4-01Z-00-DX1.00C72860-A4C4-41FB-87BA-7C4381FAF2BD.svs	6bd676117cc1f340cdd29ef0a8779e52	1364192085	released
83fe268b-52f3-49f2-b7eb-de571f2000ba	TCGA-IB-7645-01Z-00-DX1.55B5E17D-4E94-4A6E-B053-1EBF9F868968.svs	dd5b5f19b255c5e15861e203c1848d35	1646018115	released
2c9df89f-d47b-4ed3-8b64-17204cbb5494	TCGA-HZ-A49G-01Z-00-DX1.864C2C1F-6BE7-4552-B8D2-69FA745F97EE.svs	3f6dd1f4ea1e1628785ace3eac1f789e	170562498	released
17dd817c-0c14-46a8-9a90-7f5705d92406	TCGA-2J-AABH-01Z-00-DX1.EDC36BC9-F6F9-4253-93FB-8B75D8D55BE0.svs	c8dfe30256adfcfcd945a6e1194e3471	1376507503	released
3456ef5c-aced-49ca-a5f7-7e227c49f7c3	TCGA-FB-A7DR-01Z-00-DX1.98E77908-E193-45B8-B973-F897030AF86F.svs	1edbc8167837561d2d075576c9edda64	1026551383	released
47bc36b3-5dfe-45c9-bb0d-23c0354f6b2f	TCGA-IB-7652-01Z-00-DX1.A425C4BD-DD4A-4688-B10D-ED7155989799.svs	bc924300c7172faacf74dc8c1038dd11	1438287715	released
ab944c8c-3de4-4e38-9a44-398a4467a26c	TCGA-LB-A8F3-01Z-00-DX1.8545643D-15B9-4A2F-823F-A1EFAAB82E76.svs	d0dcc65817221bd889d730467762b465	1424695631	released
3b8d9212-b71c-4286-8500-58d380de3dc5	TCGA-XD-AAUI-01Z-00-DX2.2B58D278-0405-4829-A01D-A058C7DF5887.svs	5505e887ab95441e7ef65f23c6d9b36e	1156239363	released
b3fb0a21-fafe-436c-af26-33ddedb9661a	TCGA-2L-AAQE-01Z-00-DX1.5D60E31B-9E39-4472-8377-9750FE6F2FCA.svs	2dd2e6b4ea9bca787a4d598b5211dfef	2076184984	released
72c99e78-282c-4807-b435-0953f9abdf27	TCGA-3A-A9IX-01Z-00-DX1.08369AC8-78D3-4E4C-8D8D-7CA4B1993734.svs	11b963de86743c0c662a8596d1692cda	488097362	released
866a8168-1aa4-44f6-89af-69364c0eba17	TCGA-XD-AAUI-01Z-00-DX1.1A0D124A-47C7-44F1-9229-667EAA10805F.svs	5ba986f014a0ed1a4c8aeac9d1affdfd	1188536149	released
d67fe810-4053-4d32-914f-d91b790c49f5	TCGA-2J-AABP-01Z-00-DX1.E259F764-CBB9-458F-AFE4-6B76B2D05F51.svs	62d7464fec597a8d7845874a7e6b7a29	1123940673	released
683b4137-1f0d-4e51-a2c8-01212d58cbaf	TCGA-HZ-8638-01Z-00-DX1.AD9F30CA-8943-493E-8603-7D1CF41056E6.svs	307e519c0e6af4546b0cd2552b7e9fd4	914678696	released
e38974aa-b3a2-4429-b9b4-605c3ad7dbcc	TCGA-HZ-7920-01Z-00-DX1.1f7198f7-048d-4552-af8e-99dd76b8ba7b.svs	671d6886584d8899e2bd5cd7c386882f	203009691	released
549ac862-3c52-4fe5-9c1a-0b22ef758ef6	TCGA-IB-7654-01Z-00-DX1.B74FEDC0-BC74-40B8-B5E6-710188367783.svs	aa477da46e3a8873a2b285414aa9c306	781020237	released
d51a6732-5179-41a4-b0cc-89c8bacf970a	TCGA-IB-AAUR-01Z-00-DX1.97C45E09-EC88-4543-A854-63C87BAFA782.svs	1fd620766ccee8497ef9e3f9e9d4c3b6	2665273227	released
52fced5c-fb1c-4390-a942-8eb504f809e4	TCGA-3A-A9IR-01Z-00-DX1.83656C64-162A-46CF-B7B1-31137DAE27D7.svs	bdf4084564380538173104acb5d777b2	766186642	released
c5ccbe59-3312-4522-ba7d-d57999499844	TCGA-RB-A7B8-01Z-00-DX1.537D35E6-09F9-43E5-A684-3BA16BAF1C61.svs	d11d1cf28cfa5b095dfd60a5556efafd	2578126160	released
4b235311-9950-49f1-9a00-fd272e40e6ce	TCGA-XN-A8T5-01Z-00-DX1.317CFC78-4666-4F11-BCC4-B60F5E5EB78B.svs	c24872bfca903a8c903a97b7cf3d2bd9	2238660899	released
daa744f0-da56-4587-b606-97033a1b4b83	TCGA-HZ-8519-01Z-00-DX1.166BF558-50E5-4760-8CE6-F66C4932EB2D.svs	d0e73d04240d9c98565e389150423243	107134948	released
35d33d38-0965-4d09-9a07-17d34631a819	TCGA-LB-A7SX-01Z-00-DX1.511A9441-048A-42D9-896D-8E34D7CE2215.svs	cb7ab0e222ca0b2989da38b12d9ae67b	1049056961	released
ea3d9ff9-ac82-4149-b88a-64bcd141c807	TCGA-2J-AAB4-01Z-00-DX1.480BBC89-87E5-4F6B-B0E9-A6A8A7F4DB5E.svs	deeb0870563eb8b1b8e2246fb93572a6	1119096013	released
dba17a44-eea6-4b41-9258-bc0317cd10e4	TCGA-HZ-8002-01Z-00-DX1.c4d50eb1-08a3-4c01-b508-b477b7026cb2.svs	aa74dc480dbf1de5989924fd186f153c	155966493	released
4869f42d-fb84-4bf2-bc46-3d0b634b664f	TCGA-HV-A5A5-11Z-00-DX1.D98B0A41-AC0C-44EB-81FA-1DA5984CFCEB.svs	dc4c177d10dad6bd6a3125601df36b8e	154066533	released
4ec3c5a7-d9e6-4b33-867f-42d18c5025b1	TCGA-H6-A45N-01Z-00-DX1.80D3E1A9-02EB-4897-9632-F6FC00B3FA0F.svs	f8953ef499d48399fc0d1008851aab2f	330060809	released
164d24f1-526f-4a02-b5c8-6671e0f0411d	TCGA-FB-A545-01Z-00-DX1.E1FE6733-4EB1-46C9-A7DB-1DA3D4295360.svs	866ba0274d1f510769a56c2b4d3263b3	765627455	released
44dc5be3-1494-4f8a-9f80-140eb8f7eb96	TCGA-3A-A9I9-01Z-00-DX1.A6E5C217-A2CD-4F67-88FF-606E62A10926.svs	7c52a91de9e7368c16ce57fe931e44f6	358095438	released
18672932-22a9-4be6-a01b-583e48da162e	TCGA-HZ-7925-01Z-00-DX1.9b981453-e606-4396-8f9d-98a6d6abcb33.svs	ecae07bd6ce7800ef0bfcbfe6499ecd9	150460981	released
79c37c19-ccdd-4076-a0b5-5eee836a4cbe	TCGA-FB-A5VM-01Z-00-DX1.E3108139-2CF6-4D95-89C0-499EB7E9C467.svs	e1566fd35af6409b891b6be92715a047	1111306689	released
5c3aefe5-bed7-4090-8094-6f290616c5c3	TCGA-2J-AABT-01Z-00-DX1.656FAA7A-48B3-4602-950D-11DCDEF885F6.svs	3ce642bd35ce0aa46885e2992aa634b5	1316657615	released
3ee2762a-3126-46d5-9258-f01d29c1386f	TCGA-FB-A4P6-01Z-00-DX1.CEA4C2BE-F262-464C-AE5E-13D93D97D97D.svs	4db2f5fbc1006cd97c24a57b6ada7838	744541005	released
9baf8f63-6e2d-4cbc-b34b-b26cea7a483c	TCGA-HZ-A49I-01Z-00-DX1.DD24EF58-28D5-4A7E-B4E8-00BBD9F15622.svs	58b6e8df8ea74394a7e7ce5a644fe9a8	235057812	released
49a68d69-8c9f-44ca-9920-fd2c280ca2b1	TCGA-3E-AAAY-01Z-00-DX1.815B28D5-B285-49F5-8C41-83E424E7C4E0.svs	cb8c3ea8f03bea113364037c8b8c4f11	2456955352	released
e2b906a5-aecc-4694-b11b-bfe17c27b45e	TCGA-US-A774-01Z-00-DX1.522FF138-153F-488A-BBBC-5EA68EFD80C7.svs	4ac323595ef4fa3bb3686e83132b444e	1218689361	released
22299443-25b6-4c4a-a3fe-ec4237bc194c	TCGA-HZ-8636-01Z-00-DX1.8C576B40-EF6A-475E-AEC8-351FBAC6BB86.svs	891afd431556f14da7c725133cbe857c	716404328	released
e96c0654-0e77-4902-b26c-f6d168f247e0	TCGA-HZ-A77Q-01Z-00-DX1.B28D133B-8DB7-4B89-93BE-3F09C0F101EE.svs	7fda5a1bd818ea253ec4a3bbccbe5d8a	133423562	released
d9fbedf2-3f2e-4328-9218-b05dddd83e23	TCGA-FB-AAQ0-01Z-00-DX1.8F17745D-098C-4D3A-95A1-16A3AC437CD8.svs	c13df2b13189d7bbe17d0acc221d65dd	385226905	released
d59c1914-a0d1-4f84-9f02-d613bf397699	TCGA-3A-A9IV-01Z-00-DX1.82C7069A-3B92-47AF-9522-904F1112141F.svs	c889c9a0e18d32e9b14dcf078b12b229	471234266	released
477221cd-c81b-4cec-a6ff-d977d56a2c78	TCGA-HZ-8637-01Z-00-DX1.5943021F-C94B-4CED-B45F-7A288F7188E0.svs	2bbda2a5d9cfa5563089b4b62974fe2b	423695884	released
207ee5be-9568-45ba-9bb1-7aa87323deff	TCGA-HZ-A8P1-01Z-00-DX1.22B7AE4A-DA67-4B50-899A-1BC3F736061B.svs	5357fbfbccc0a40bf2ff6f6cfc8a60f7	157205580	released
faa2c943-8549-4600-94ec-c2bee102291c	TCGA-FB-AAQ3-01Z-00-DX1.024C4077-EF21-4DA5-B309-C09C45FBA7E7.svs	ae2045c19dde831860522be172d9ae5f	149057043	released
d770be4d-194e-482b-8c6d-751ff764bb36	TCGA-FB-AAQ6-01Z-00-DX1.11BEAC2F-981C-46F4-81D0-FBBAC162CF5B.svs	82177289000f90c2af4a44522094580f	261921487	released
730e11d0-39a5-4443-aba6-eedca47ebdcd	TCGA-IB-A5ST-01Z-00-DX1.D594ABB6-4DC6-4778-91BF-C469F54A7DED.svs	c8ff67ead1c8a8b1e8d886a063fe9e20	1945756677	released
672d72db-b6a5-4809-befe-e7469bec51ec	TCGA-2L-AAQJ-01Z-00-DX1.91D3718F-DF73-48BA-BCB8-A00A000043F7.svs	e261896d17a75b8e758d0b8f87bbb12c	3385737162	released
e9d8ea2a-b1ab-4f18-b96d-d7f0e5b6d86e	TCGA-HZ-A4BK-01Z-00-DX1.D8F0179D-5572-4358-90B8-819F729FDD7D.svs	29059304364779ed65f80e21acf994c6	194920432	released
89f31583-2aa6-46fc-875d-f72e8c7379d5	TCGA-XD-AAUG-01Z-00-DX1.3A869531-BE48-4DBA-99AD-F505D5F33369.svs	f4194d931dd8e470461dd2c0b6e1df63	1183158641	released
7bd69506-584a-4c1a-ac1c-3c02cbfd61bc	TCGA-IB-7888-01Z-00-DX1.91258212-41B9-4531-B004-C1ACBAA90B6B.svs	eb3cfba40eece2b77bdd481ae6d82cbd	1583585919	released
293201db-65cc-451b-a007-3dc44b5a9307	TCGA-FB-AAQ1-01Z-00-DX1.A9CA7861-A176-41C8-A240-C6C2C8FC8F35.svs	b5adecb8b4fa7001feff391034b76356	752914109	released
46aaee19-0a94-4cbf-ac85-7067547b0534	TCGA-3E-AAAY-01Z-00-DX2.E2A81943-48E7-498B-9321-774DA624C912.svs	831e294007585adb2324eccaa3448a9f	2061449554	released
6aca316c-5515-4e31-a965-9dd51b4f2609	TCGA-XD-AAUG-01Z-00-DX3.4388A2A2-B109-4577-93A6-F3A190378F97.svs	32670cea9fec340937ff856cdbfe8f7c	1675442611	released
756d4cc3-f4fe-421e-8c89-3216183dbe1c	TCGA-2J-AABV-01Z-00-DX1.00CE9625-2586-4288-92E0-368A0617CBC0.svs	b8a6bc67bcc1b0882424ce680dc0e915	1688439881	released
aa9a46aa-e9b5-4197-bf1a-16b3c3268563	TCGA-FZ-5923-01Z-00-DX1.963FBB21-B961-4009-BF37-AC6C4FAA5B9C.svs	1d1280bb4f93648c23f1e0537339c9bf	1456497273	released
48e35ea7-c3e3-405b-ac99-6686b9a1f172	TCGA-L1-A7W4-01Z-00-DX3.2F9DF4D3-64AB-4D64-9BDB-AB8321FB048F.svs	452b104c713f6b1438abe05824f1a08d	1486881053	released
3e87149d-112e-4a62-8520-dd2e07b2b5e3	TCGA-F2-7276-01Z-00-DX1.A2BB6B97-402F-4452-BFCF-0388B01EFBE5.svs	86b37e888b2c43f0510ed4e41a91b686	362852251	released
769c8de6-a966-4d22-9745-002f6afd2ad0	TCGA-FZ-5921-01Z-00-DX1.1120F4F2-EBDD-436F-B83F-D524C9BA887D.svs	bfd4282274f65d726f23e2c268ee77e2	1551841467	released
c852d942-e7df-4cf6-9524-a14ac1dfe7da	TCGA-HV-AA8V-11Z-00-DX1.3A683400-70AF-4A6A-9DDA-D0D4B9F11F83.svs	6d101b542ea7af6e90e830597cc07c0a	901562467	released
c721a6f0-1483-45b9-9520-f92fe7cb6a12	TCGA-3A-A9IB-01Z-00-DX1.77855A18-9E12-4F6A-8FBB-B5057656C493.svs	f59afae3f55e46d8e834fcb625927c32	892675654	released
f2d40fa3-55aa-448b-8047-7e96ba2b92ed	TCGA-3A-A9IS-01Z-00-DX1.99CC90CF-BF89-4EFE-BDF5-E6259D309263.svs	deffce5d8a24d967ee016d7ba24ad173	1050119834	released
242f0845-adfd-49e0-81f4-088758f28b9a	TCGA-HV-A7OP-01Z-00-DX1.9DCA3D26-8093-4D09-AE2C-1E04564C053A.svs	e5d8419228e58ca24f519700b89804f6	271405127	released
e5a25baa-ad27-41ef-9d67-04d3ff7d618d	TCGA-XD-AAUH-01Z-00-DX2.7B09965A-DCF3-4914-B091-E2DF76CEE1A9.svs	f1e91392fdc51daa79ab26f7482b5b8b	1671004119	released
3cad2b4c-949b-4f9e-af86-d1a2d001be37	TCGA-IB-A5SO-01Z-00-DX1.BB6833B3-C391-4542-B31B-F25484E2F9A7.svs	e77631ca03b1caf512619231a5da3935	1249619433	released
cfedee9e-c6df-4a91-ad98-9af54f75feca	TCGA-HZ-8001-01Z-00-DX1.03aae6b5-520b-4bcb-bb43-f58520ab08f4.svs	5569933ab89ec82fad81536389d0f2c5	104029111	released
8563a852-b2fa-431b-8b32-6b9139751aef	TCGA-XN-A8T3-01Z-00-DX1.77013C72-5A22-4671-BF5C-B8258A624515.svs	b5251cbca86a02c3f5e571a6cbb6c23b	3336008063	released
65c41111-288e-46ed-bb22-9beaec693480	TCGA-IB-AAUT-01Z-00-DX1.69FBD770-916E-47BC-9E02-A9F4AD9E3E40.svs	c128956e8be359c2ee9fd1f68a119cac	1913669067	released
3eb629ca-53ed-4caa-9187-b1be0d5490c0	TCGA-HZ-A8P0-01Z-00-DX1.83C0A19C-153E-4AB3-8814-1E6053652EB2.svs	c42ad56d8a05d27b42b880771add9cfe	143246424	released
ad91a0b3-c6dc-4835-87eb-3448d2ca1d31	TCGA-2L-AAQM-01Z-00-DX1.5BAA788D-59FE-4D97-BBF8-0E73C3AD2E08.svs	5338fa194c304361cfaa30e4edb57282	2730753150	released
d4806b53-0913-4882-8e4f-116e888233fd	TCGA-IB-A5SP-01Z-00-DX1.0D3C9A7E-F73C-4F03-98CC-26BBF9CDE2DC.svs	3707c14a9755e6a14647aec17d1ba822	1746238097	released
dee0f004-fd8b-4cd6-85c0-3fa3e0ae32b4	TCGA-US-A77G-01Z-00-DX1.65B13E34-528C-4BC3-B3DF-E1DFE19A55C2.svs	f55f097b94f7a8d91506bc7c07a62f85	2004239729	released
92d9a724-c53b-4b51-b70f-e7533075bf13	TCGA-3A-A9IL-01Z-00-DX1.BEB57CA5-223D-4330-BFFF-8202DCC857F3.svs	7f124d3c3e8a2fc0c52a9aca603dff5e	295121808	released
1dc87a37-25de-45e1-8db9-5eb502103302	TCGA-3A-A9I5-01Z-00-DX1.8BFE7CF9-F9C2-4E50-9197-9BBB32CB120F.svs	b9b846479b6c946a2579483a73dbbf70	281785092	released
eef8193a-13c1-4bfb-ab91-ddd910a8866f	TCGA-HV-A7OL-11Z-00-DX1.47B5AB55-F723-40B4-B694-D60F419FC99E.svs	2183af56135ac732b788ab3ccb945f97	643426451	released
d9956437-6b68-45a5-811a-f0e9644dd4e2	TCGA-2J-AAB9-01Z-00-DX1.F39B4CC5-02D0-4F38-90B5-CDF507EEABE1.svs	8de69d0cb8be01323915049b0b693421	1673228025	released
d4ecfbdf-a2f1-45d2-84f0-f8a4e5597c0c	TCGA-HZ-7289-01Z-00-DX1.5941c7e1-9697-43d2-984f-fe8746c41285.svs	2274740b5b00cd6c6e9aa4d368e5cb37	256588825	released
d6726804-edc9-47ad-ac2c-a013d025a5e6	TCGA-RL-AAAS-01Z-00-DX1.B1B5D3A9-AC46-4A1B-BBF1-E4D827CAF393.svs	deae5d7b0ac01594e1e759738e5dcdd7	1117411239	released
c67dc338-596e-4c68-9114-a6958e6f436f	TCGA-HV-AA8V-01Z-00-DX1.A5E51B21-0E5A-46BD-B6BB-953814505279.svs	4c0ee601a4b4f16a6024bfcf665fd01b	1153679795	released
ac6e8dc7-552e-448b-b508-146316f6a7b7	TCGA-3A-A9IJ-01Z-00-DX1.2D81B9E8-925A-462F-A141-E49E0A9A728A.svs	ca12b8363bf9a5949df7c63430be8a53	315749170	released
